Windenergieeinspeisung;;;;
2006 Oktober;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;6;1629;882;0;;
;7;1629;839;0;;
;8;1629;818;0;;
;9;1529;767;0;;
;10;1529;718;0;;
;11;1529;664;0;;
;12;1529;630;0;;
;13;1409;604;0;;
;14;1409;605;0;;
;15;1409;566;0;;
;16;1409;558;0;;
;17;1316;543;0;;
;18;1316;525;0;;
;19;1316;506;0;;
;20;1316;474;0;;
;21;1246;457;0;;
;22;1246;447;0;;
;23;1246;432;0;;
;24;1246;453;0;;
;25;1192;424;0;;
;26;1192;421;0;;
;27;1192;402;0;;
;28;1192;387;0;;
;29;1152;387;0;;
;30;1152;400;0;;
;31;1152;394;0;;
;32;1152;383;0;;
;33;1115;383;0;;
;34;1115;369;0;;
;35;1115;356;0;;
;36;1115;317;0;;
;37;1067;317;0;;
;38;1067;297;0;;
;39;1067;267;0;;
;40;1067;242;0;;
;41;1032;227;0;;
;42;1032;194;0;;
;43;1032;178;0;;
;44;1032;154;0;;
;45;986;142;0;;
;46;986;136;0;;
;47;986;150;0;;
;48;986;167;0;;
;49;958;179;0;;
;50;958;168;0;;
;51;958;167;0;;
;52;958;163;0;;
;53;934;147;0;;
;54;934;131;0;;
;55;934;121;0;;
;56;934;87;0;;
;57;913;76;0;;
;58;913;80;0;;
;59;913;76;0;;
;60;913;71;0;;
;61;911;72;0;;
;62;911;77;0;;
;63;911;76;0;;
;64;911;79;0;;
;65;899;87;0;;
;66;899;86;0;;
;67;899;84;0;;
;68;899;81;0;;
;69;878;74;0;;
;70;878;68;0;;
;71;878;67;0;;
;72;878;67;0;;
;73;887;58;0;;
;74;887;64;0;;
;75;887;67;0;;
;76;887;57;0;;
;77;904;54;0;;
;78;904;60;0;;
;79;904;70;0;;
;80;904;76;0;;
;81;943;75;0;;
;82;943;80;0;;
;83;943;72;0;;
;84;943;70;0;;
;85;955;82;0;;
;86;955;74;0;;
;87;955;65;0;;
;88;955;68;0;;
;89;949;82;0;;
;90;949;82;0;;
;91;949;75;0;;
;92;949;85;0;;
;93;937;99;0;;
;94;937;84;0;;
;95;937;89;0;;
;96;937;90;0;;
2006-10-13;1;1410;98;0;;
;2;1442;101;0;;
;3;1380;101;0;;
;4;1282;110;0;;
;5;1268;101;0;;
;6;1266;77;0;;
;7;1287;69;0;;
;8;1271;78;0;;
;9;1265;97;0;;
;10;1259;105;0;;
;11;1263;103;0;;
;12;1263;98;0;;
;13;1287;99;0;;
;14;1318;104;0;;
;15;1336;101;0;;
;16;1366;110;0;;
;17;1378;103;0;;
;18;1403;91;0;;
;19;1369;89;0;;
;20;1339;90;0;;
;21;1324;89;0;;
;22;1329;97;0;;
;23;1360;93;0;;
;24;1376;97;0;;
;25;1409;111;0;;
;26;1410;128;0;;
;27;1400;148;0;;
;28;1363;157;0;;
;29;1314;146;0;;
;30;1263;141;0;;
;31;1243;147;0;;
;32;1233;148;0;;
;33;1243;144;0;;
;34;1294;130;0;;
;35;1326;128;0;;
;36;1306;127;0;;
;37;1310;132;0;;
;38;1316;137;0;;
;39;1381;138;0;;
;40;1433;131;0;;
;41;1461;131;0;;
;42;1474;136;0;;
;43;1505;122;0;;
;44;1530;120;0;;
;45;1590;119;0;;
;46;1646;120;0;;
;47;1640;132;0;;
;48;1595;153;0;;
;49;958;161;0;;
;50;958;156;0;;
;51;958;145;0;;
;52;958;176;0;;
;53;934;173;0;;
;54;934;184;0;;
;55;934;193;0;;
;56;934;183;0;;
;57;913;178;0;;
;58;913;209;0;;
;59;913;195;0;;
;60;913;206;0;;
;61;911;210;0;;
;62;911;222;0;;
;63;911;217;0;;
;64;911;226;0;;
;65;899;242;0;;
;66;899;244;0;;
;67;899;245;0;;
;68;899;262;0;;
;69;878;275;0;;
;70;878;272;0;;
;71;878;269;0;;
;72;878;281;0;;
;73;887;287;0;;
;74;887;298;0;;
;75;887;291;0;;
;76;887;313;0;;
;77;904;342;0;;
;78;904;370;0;;
;79;904;393;0;;
;80;904;410;0;;
;81;943;463;0;;
;82;943;466;0;;
;83;943;485;0;;
;84;943;516;0;;
;85;955;542;0;;
;86;955;562;0;;
;87;955;559;0;;
;88;955;561;0;;
;89;949;599;0;;
;90;949;615;0;;
;91;949;625;0;;
;92;949;654;0;;
;93;937;664;0;;
;94;937;670;0;;
;95;937;690;0;;
;96;937;696;0;;
2006-10-14;1;1575;663;0;;
;2;1575;665;0;;
;3;1575;687;0;;
;4;1575;685;0;;
;5;1613;667;0;;
;6;1613;662;0;;
;7;1613;656;0;;
;8;1613;666;0;;
;9;1552;706;0;;
;10;1552;744;0;;
;11;1552;788;0;;
;12;1552;801;0;;
;13;1467;805;0;;
;14;1467;813;0;;
;15;1467;799;0;;
;16;1467;766;0;;
;17;1393;773;0;;
;18;1393;777;0;;
;19;1393;807;0;;
;20;1393;804;0;;
;21;1365;726;0;;
;22;1365;721;0;;
;23;1365;711;0;;
;24;1365;726;0;;
;25;1362;707;0;;
;26;1362;689;0;;
;27;1362;671;0;;
;28;1362;660;0;;
;29;1390;626;0;;
;30;1390;638;0;;
;31;1390;637;0;;
;32;1390;594;0;;
;33;1430;598;0;;
;34;1430;598;0;;
;35;1430;571;0;;
;36;1430;546;0;;
;37;1503;527;0;;
;38;1503;515;0;;
;39;1503;516;0;;
;40;1503;514;0;;
;41;1614;508;0;;
;42;1614;517;0;;
;43;1614;492;0;;
;44;1614;508;0;;
;45;1772;518;0;;
;46;1772;520;0;;
;47;1772;542;0;;
;48;1772;559;0;;
;49;1951;540;0;;
;50;1951;561;0;;
;51;1951;562;0;;
;52;1951;566;0;;
;53;2081;560;0;;
;54;2081;611;0;;
;55;2081;614;0;;
;56;2081;607;0;;
;57;2130;615;0;;
;58;2130;622;0;;
;59;2130;629;0;;
;60;2130;595;0;;
;61;2097;615;0;;
;62;2097;630;0;;
;63;2097;674;0;;
;64;2097;672;0;;
;65;1986;639;0;;
;66;1986;609;0;;
;67;1986;602;0;;
;68;1986;593;0;;
;69;1820;590;0;;
;70;1820;648;0;;
;71;1820;629;0;;
;72;1820;646;0;;
;73;1665;632;0;;
;74;1665;674;0;;
;75;1665;714;0;;
;76;1665;732;0;;
;77;1571;772;0;;
;78;1571;771;0;;
;79;1571;781;0;;
;80;1571;779;0;;
;81;1603;758;0;;
;82;1603;788;0;;
;83;1603;814;0;;
;84;1603;833;0;;
;85;1663;874;0;;
;86;1663;911;0;;
;87;1663;867;0;;
;88;1663;878;0;;
;89;1733;867;0;;
;90;1733;857;0;;
;91;1733;874;0;;
;92;1733;864;0;;
;93;1739;791;0;;
;94;1739;781;0;;
;95;1739;776;0;;
;96;1739;791;0;;
2006-10-15;1;1499;733;0;;
;2;1499;759;0;;
;3;1499;771;0;;
;4;1499;775;0;;
;5;1498;725;0;;
;6;1498;667;0;;
;7;1498;646;0;;
;8;1498;669;0;;
;9;1450;630;0;;
;10;1450;616;0;;
;11;1450;572;0;;
;12;1450;555;0;;
;13;1395;513;0;;
;14;1395;512;0;;
;15;1395;509;0;;
;16;1395;528;0;;
;17;1358;541;0;;
;18;1358;543;0;;
;19;1358;528;0;;
;20;1358;531;0;;
;21;1325;573;0;;
;22;1325;578;0;;
;23;1325;590;0;;
;24;1325;607;0;;
;25;1301;629;0;;
;26;1301;657;0;;
;27;1301;657;0;;
;28;1301;664;0;;
;29;1295;691;0;;
;30;1295;679;0;;
;31;1295;616;0;;
;32;1295;631;0;;
;33;1293;643;0;;
;34;1293;610;0;;
;35;1293;606;0;;
;36;1293;596;0;;
;37;1318;596;0;;
;38;1318;642;0;;
;39;1318;646;0;;
;40;1318;686;0;;
;41;1341;707;0;;
;42;1341;719;0;;
;43;1341;708;0;;
;44;1341;732;0;;
;45;1328;680;0;;
;46;1328;668;0;;
;47;1328;626;0;;
;48;1328;578;0;;
;49;1318;591;0;;
;50;1318;597;0;;
;51;1318;591;0;;
;52;1318;575;0;;
;53;1292;610;0;;
;54;1292;607;0;;
;55;1292;618;0;;
;56;1292;616;0;;
;57;1293;615;0;;
;58;1293;611;0;;
;59;1293;586;0;;
;60;1293;562;0;;
;61;1294;554;0;;
;62;1294;568;0;;
;63;1294;541;0;;
;64;1294;535;0;;
;65;1292;563;0;;
;66;1292;529;0;;
;67;1292;489;0;;
;68;1292;463;0;;
;69;1317;465;0;;
;70;1317;441;0;;
;71;1317;462;0;;
;72;1317;462;0;;
;73;1314;471;0;;
;74;1314;466;0;;
;75;1314;504;0;;
;76;1314;546;0;;
;77;1341;573;0;;
;78;1341;606;0;;
;79;1341;609;0;;
;80;1341;642;0;;
;81;1341;635;0;;
;82;1341;641;0;;
;83;1341;637;0;;
;84;1341;641;0;;
;85;1383;667;0;;
;86;1383;746;0;;
;87;1383;734;0;;
;88;1383;742;0;;
;89;1374;825;0;;
;90;1374;889;0;;
;91;1374;893;0;;
;92;1374;816;0;;
;93;1345;786;0;;
;94;1345;793;0;;
;95;1345;753;0;;
;96;1345;761;0;;
2006-10-16;1;1332;731;0;;
;2;1332;730;0;;
;3;1332;740;0;;
;4;1332;709;0;;
;5;1249;694;0;;
;6;1249;697;0;;
;7;1249;756;0;;
;8;1249;772;0;;
;9;1192;783;0;;
;10;1192;784;0;;
;11;1192;744;0;;
;12;1192;772;0;;
;13;1166;751;0;;
;14;1166;724;0;;
;15;1166;715;0;;
;16;1166;738;0;;
;17;1175;768;0;;
;18;1175;784;0;;
;19;1175;821;0;;
;20;1175;874;0;;
;21;1212;893;0;;
;22;1212;973;0;;
;23;1212;1046;0;;
;24;1212;1080;0;;
;25;1258;1101;0;;
;26;1258;1157;0;;
;27;1258;1114;0;;
;28;1258;1109;0;;
;29;1304;1099;0;;
;30;1304;1044;0;;
;31;1304;1013;0;;
;32;1304;1012;0;;
;33;1341;1007;0;;
;34;1341;1048;0;;
;35;1341;1025;0;;
;36;1341;1010;0;;
;37;1378;1016;0;;
;38;1378;1009;0;;
;39;1378;987;0;;
;40;1378;1001;0;;
;41;1425;932;0;;
;42;1425;881;0;;
;43;1425;846;0;;
;44;1425;879;0;;
;45;1397;907;0;;
;46;1397;954;0;;
;47;1397;939;0;;
;48;1397;882;0;;
;49;1391;856;0;;
;50;1391;808;0;;
;51;1391;762;0;;
;52;1391;739;0;;
;53;1293;696;0;;
;54;1293;643;0;;
;55;1293;621;0;;
;56;1293;628;0;;
;57;1232;613;0;;
;58;1232;629;0;;
;59;1232;631;0;;
;60;1232;644;0;;
;61;1233;655;0;;
;62;1233;671;0;;
;63;1233;700;0;;
;64;1233;707;0;;
;65;1287;736;0;;
;66;1287;723;0;;
;67;1287;731;0;;
;68;1287;770;0;;
;69;1336;771;0;;
;70;1336;783;0;;
;71;1336;802;0;;
;72;1336;816;0;;
;73;1424;833;0;;
;74;1424;847;0;;
;75;1424;897;0;;
;76;1424;997;0;;
;77;1458;1102;0;;
;78;1458;1219;0;;
;79;1458;1324;0;;
;80;1458;1415;0;;
;81;1539;1519;0;;
;82;1539;1561;0;;
;83;1539;1622;0;;
;84;1539;1702;0;;
;85;1625;1750;0;;
;86;1625;1727;0;;
;87;1625;1728;0;;
;88;1625;1745;0;;
;89;1723;1726;0;;
;90;1723;1749;0;;
;91;1723;1706;0;;
;92;1723;1668;0;;
;93;1751;1573;0;;
;94;1751;1549;0;;
;95;1751;1580;0;;
;96;1751;1560;0;;
2006-10-17;1;1879;1519;0;;
;2;1879;1461;0;;
;3;1879;1424;0;;
;4;1879;1469;0;;
;5;1818;1436;0;;
;6;1818;1375;0;;
;7;1818;1309;0;;
;8;1818;1261;0;;
;9;1794;1283;0;;
;10;1794;1320;0;;
;11;1794;1281;0;;
;12;1794;1261;0;;
;13;1802;1192;0;;
;14;1802;1149;0;;
;15;1802;1138;0;;
;16;1802;1130;0;;
;17;1802;1160;0;;
;18;1802;1209;0;;
;19;1802;1282;0;;
;20;1802;1249;0;;
;21;1796;1324;0;;
;22;1796;1319;0;;
;23;1796;1277;0;;
;24;1796;1268;0;;
;25;1790;1238;0;;
;26;1790;1232;0;;
;27;1790;1164;0;;
;28;1790;1144;0;;
;29;1804;1204;0;;
;30;1804;1195;0;;
;31;1804;1176;0;;
;32;1804;1288;0;;
;33;1813;1316;0;;
;34;1813;1301;0;;
;35;1813;1328;0;;
;36;1813;1358;0;;
;37;1846;1334;0;;
;38;1846;1307;0;;
;39;1846;1194;0;;
;40;1846;1102;0;;
;41;1890;1065;0;;
;42;1890;899;0;;
;43;1890;805;0;;
;44;1890;715;0;;
;45;1784;667;0;;
;46;1784;601;0;;
;47;1784;616;0;;
;48;1784;643;0;;
;49;1763;635;0;;
;50;1763;657;0;;
;51;1763;694;0;;
;52;1763;664;0;;
;53;1608;671;0;;
;54;1608;642;0;;
;55;1608;635;0;;
;56;1608;614;0;;
;57;1583;581;0;;
;58;1583;607;0;;
;59;1583;656;0;;
;60;1583;634;0;;
;61;1565;672;0;;
;62;1565;674;0;;
;63;1565;711;0;;
;64;1565;726;0;;
;65;1567;720;0;;
;66;1567;762;0;;
;67;1567;746;0;;
;68;1567;786;0;;
;69;1586;759;0;;
;70;1586;772;0;;
;71;1586;798;0;;
;72;1586;805;0;;
;73;1602;826;0;;
;74;1602;815;0;;
;75;1602;821;0;;
;76;1602;974;0;;
;77;1588;1035;0;;
;78;1588;1139;0;;
;79;1588;1158;0;;
;80;1588;1192;0;;
;81;1607;1243;0;;
;82;1607;1252;0;;
;83;1607;1286;0;;
;84;1607;1276;0;;
;85;1551;1309;0;;
;86;1551;1299;0;;
;87;1551;1257;0;;
;88;1551;1267;0;;
;89;1571;1267;0;;
;90;1571;1282;0;;
;91;1571;1264;0;;
;92;1571;1266;0;;
;93;1556;1284;0;;
;94;1556;1260;0;;
;95;1556;1275;0;;
;96;1556;1261;0;;
2006-10-18;1;1532;1263;0;;
;2;1532;1237;0;;
;3;1532;1240;0;;
;4;1532;1255;0;;
;5;1517;1213;0;;
;6;1517;1127;0;;
;7;1517;1078;0;;
;8;1517;1170;0;;
;9;1521;1122;0;;
;10;1521;1089;0;;
;11;1521;1077;0;;
;12;1521;1058;0;;
;13;1536;1093;0;;
;14;1536;1104;0;;
;15;1536;1105;0;;
;16;1536;1112;0;;
;17;1559;1102;0;;
;18;1559;1075;0;;
;19;1559;1078;0;;
;20;1559;1073;0;;
;21;1593;1078;0;;
;22;1593;1087;0;;
;23;1593;1093;0;;
;24;1593;1131;0;;
;25;1635;1134;0;;
;26;1635;1144;0;;
;27;1635;1095;0;;
;28;1635;1046;0;;
;29;1685;1053;0;;
;30;1685;1061;0;;
;31;1685;1027;0;;
;32;1685;1062;0;;
;33;1764;1084;0;;
;34;1764;1117;0;;
;35;1764;1105;0;;
;36;1764;1094;0;;
;37;1850;1078;0;;
;38;1850;1049;0;;
;39;1850;975;0;;
;40;1850;915;0;;
;41;1965;849;0;;
;42;1965;791;0;;
;43;1965;704;0;;
;44;1965;661;0;;
;45;1990;589;0;;
;46;1990;473;0;;
;47;1990;441;0;;
;48;1990;408;0;;
;49;1989;378;0;;
;50;1989;383;0;;
;51;1989;393;0;;
;52;1989;415;0;;
;53;1914;390;0;;
;54;1914;419;0;;
;55;1914;423;0;;
;56;1914;367;0;;
;57;1834;382;0;;
;58;1834;342;0;;
;59;1834;350;0;;
;60;1834;388;0;;
;61;1746;391;0;;
;62;1746;399;0;;
;63;1746;408;0;;
;64;1746;450;0;;
;65;1650;457;0;;
;66;1650;433;0;;
;67;1650;393;0;;
;68;1650;390;0;;
;69;1577;384;0;;
;70;1577;377;0;;
;71;1577;395;0;;
;72;1577;461;0;;
;73;1531;451;0;;
;74;1531;435;0;;
;75;1531;475;0;;
;76;1531;481;0;;
;77;1514;473;0;;
;78;1514;517;0;;
;79;1514;562;0;;
;80;1514;621;0;;
;81;1515;675;0;;
;82;1515;689;0;;
;83;1515;658;0;;
;84;1515;630;0;;
;85;1515;633;0;;
;86;1515;681;0;;
;87;1515;739;0;;
;88;1515;762;0;;
;89;1523;731;0;;
;90;1523;685;0;;
;91;1523;693;0;;
;92;1523;682;0;;
;93;1533;761;0;;
;94;1533;756;0;;
;95;1533;732;0;;
;96;1533;736;0;;
2006-10-19;1;1057;717;0;;
;2;1057;686;0;;
;3;1057;674;0;;
;4;1057;657;0;;
;5;1092;652;0;;
;6;1092;661;0;;
;7;1092;622;0;;
;8;1092;592;0;;
;9;1114;560;0;;
;10;1114;566;0;;
;11;1114;546;0;;
;12;1114;563;0;;
;13;1113;570;0;;
;14;1113;572;0;;
;15;1113;551;0;;
;16;1113;545;0;;
;17;1051;610;0;;
;18;1051;581;0;;
;19;1051;533;0;;
;20;1051;486;0;;
;21;1060;432;0;;
;22;1060;469;0;;
;23;1060;504;0;;
;24;1060;523;0;;
;25;1082;489;0;;
;26;1082;476;0;;
;27;1082;475;0;;
;28;1082;553;0;;
;29;1139;614;0;;
;30;1139;651;0;;
;31;1139;626;0;;
;32;1139;631;0;;
;33;1206;635;0;;
;34;1206;638;0;;
;35;1206;618;0;;
;36;1206;668;0;;
;37;1269;696;0;;
;38;1269;736;0;;
;39;1269;693;0;;
;40;1269;687;0;;
;41;1338;653;0;;
;42;1338;615;0;;
;43;1338;553;0;;
;44;1338;593;0;;
;45;1403;597;0;;
;46;1403;595;0;;
;47;1403;613;0;;
;48;1403;624;0;;
;49;1545;663;0;;
;50;1545;719;0;;
;51;1545;659;0;;
;52;1545;641;0;;
;53;1650;630;0;;
;54;1650;711;0;;
;55;1650;781;0;;
;56;1650;838;0;;
;57;1863;866;0;;
;58;1863;867;0;;
;59;1863;930;0;;
;60;1863;877;0;;
;61;1943;843;0;;
;62;1943;869;0;;
;63;1943;862;0;;
;64;1943;825;0;;
;65;1911;813;0;;
;66;1911;774;0;;
;67;1911;787;0;;
;68;1911;792;0;;
;69;1797;790;0;;
;70;1797;738;0;;
;71;1797;672;0;;
;72;1797;699;0;;
;73;1629;680;0;;
;74;1629;694;0;;
;75;1629;726;0;;
;76;1629;733;0;;
;77;1516;810;0;;
;78;1516;887;0;;
;79;1516;920;0;;
;80;1516;884;0;;
;81;1502;908;0;;
;82;1502;932;0;;
;83;1502;950;0;;
;84;1502;922;0;;
;85;1506;877;0;;
;86;1506;862;0;;
;87;1506;831;0;;
;88;1506;832;0;;
;89;1464;839;0;;
;90;1464;849;0;;
;91;1464;856;0;;
;92;1464;877;0;;
;93;1395;879;0;;
;94;1395;826;0;;
;95;1395;821;0;;
;96;1395;784;0;;
2006-10-20;1;1120;751;0;;
;2;1120;732;0;;
;3;1120;674;0;;
;4;1120;672;0;;
;5;1054;687;0;;
;6;1054;715;0;;
;7;1054;774;0;;
;8;1054;768;0;;
;9;1018;779;0;;
;10;1018;865;0;;
;11;1018;838;0;;
;12;1018;805;0;;
;13;984;745;0;;
;14;984;707;0;;
;15;984;689;0;;
;16;984;683;0;;
;17;1009;739;0;;
;18;1009;750;0;;
;19;1009;737;0;;
;20;1009;708;0;;
;21;1104;719;0;;
;22;1104;786;0;;
;23;1104;831;0;;
;24;1104;858;0;;
;25;1215;816;0;;
;26;1215;857;0;;
;27;1215;885;0;;
;28;1215;885;0;;
;29;1315;904;0;;
;30;1315;954;0;;
;31;1315;978;0;;
;32;1315;978;0;;
;33;1514;976;0;;
;34;1514;1000;0;;
;35;1514;1038;0;;
;36;1514;1035;0;;
;37;1610;994;0;;
;38;1610;968;0;;
;39;1610;957;0;;
;40;1610;947;0;;
;41;1646;937;0;;
;42;1646;948;0;;
;43;1646;975;0;;
;44;1646;955;0;;
;45;1649;984;0;;
;46;1649;996;0;;
;47;1649;1036;0;;
;48;1649;1085;0;;
;49;1811;1117;0;;
;50;1811;1122;0;;
;51;1811;1105;0;;
;52;1811;1108;0;;
;53;1956;1069;0;;
;54;1956;1032;0;;
;55;1956;1075;0;;
;56;1956;1086;0;;
;57;2254;1119;0;;
;58;2254;1120;0;;
;59;2254;1131;0;;
;60;2254;1189;0;;
;61;2424;1208;0;;
;62;2424;1123;0;;
;63;2424;1154;0;;
;64;2424;1094;0;;
;65;2338;1028;0;;
;66;2338;966;0;;
;67;2338;948;0;;
;68;2338;840;0;;
;69;2165;717;0;;
;70;2165;639;0;;
;71;2165;623;0;;
;72;2165;632;0;;
;73;1974;639;0;;
;74;1974;659;0;;
;75;1974;794;0;;
;76;1974;903;0;;
;77;1950;975;0;;
;78;1950;1095;0;;
;79;1950;1260;0;;
;80;1950;1439;0;;
;81;2040;1512;0;;
;82;2040;1580;0;;
;83;2040;1669;0;;
;84;2040;1730;0;;
;85;2184;1801;0;;
;86;2184;1774;0;;
;87;2184;1732;0;;
;88;2184;1658;0;;
;89;2303;1580;0;;
;90;2303;1673;0;;
;91;2303;1617;0;;
;92;2303;1536;0;;
;93;2418;1459;0;;
;94;2418;1424;0;;
;95;2418;1460;0;;
;96;2418;1488;0;;
2006-10-21;1;1507;1483;0;;
;2;1507;1499;0;;
;3;1507;1493;0;;
;4;1507;1466;0;;
;5;1542;1473;0;;
;6;1542;1478;0;;
;7;1542;1442;0;;
;8;1542;1404;0;;
;9;1556;1383;0;;
;10;1556;1418;0;;
;11;1556;1353;0;;
;12;1556;1344;0;;
;13;1535;1408;0;;
;14;1535;1412;0;;
;15;1535;1401;0;;
;16;1535;1404;0;;
;17;1509;1340;0;;
;18;1509;1357;0;;
;19;1509;1292;0;;
;20;1509;1286;0;;
;21;1516;1253;0;;
;22;1516;1247;0;;
;23;1516;1299;0;;
;24;1516;1314;0;;
;25;1478;1279;0;;
;26;1478;1308;0;;
;27;1478;1235;0;;
;28;1478;1166;0;;
;29;1470;1178;0;;
;30;1470;1177;0;;
;31;1470;1189;0;;
;32;1470;1198;0;;
;33;1469;1250;0;;
;34;1469;1238;0;;
;35;1469;1234;0;;
;36;1469;1293;0;;
;37;1445;1323;0;;
;38;1445;1299;0;;
;39;1445;1233;0;;
;40;1445;1249;0;;
;41;1499;1200;0;;
;42;1499;1237;0;;
;43;1499;1218;0;;
;44;1499;1274;0;;
;45;1656;1334;0;;
;46;1656;1370;0;;
;47;1656;1441;0;;
;48;1656;1417;0;;
;49;1969;1447;0;;
;50;1969;1586;0;;
;51;1969;1632;0;;
;52;1969;1749;0;;
;53;2210;1726;0;;
;54;2210;1729;0;;
;55;2210;1773;0;;
;56;2210;1721;0;;
;57;2410;1779;0;;
;58;2410;1662;0;;
;59;2410;1622;0;;
;60;2410;1525;0;;
;61;2568;1562;0;;
;62;2568;1360;0;;
;63;2568;1416;0;;
;64;2568;1422;0;;
;65;2577;1377;0;;
;66;2577;1347;0;;
;67;2577;1324;0;;
;68;2577;1224;0;;
;69;2490;1231;0;;
;70;2490;1226;0;;
;71;2490;1168;0;;
;72;2490;1118;0;;
;73;2218;1030;0;;
;74;2218;983;0;;
;75;2218;999;0;;
;76;2218;1094;0;;
;77;1988;1206;0;;
;78;1988;1258;0;;
;79;1988;1317;0;;
;80;1988;1389;0;;
;81;1930;1413;0;;
;82;1930;1472;0;;
;83;1930;1544;0;;
;84;1930;1575;0;;
;85;1887;1596;0;;
;86;1887;1590;0;;
;87;1887;1579;0;;
;88;1887;1559;0;;
;89;1935;1648;0;;
;90;1935;1708;0;;
;91;1935;1691;0;;
;92;1935;1737;0;;
;93;1887;1792;0;;
;94;1887;1820;0;;
;95;1887;1844;0;;
;96;1887;1861;0;;
2006-10-22;1;2102;1881;0;;
;2;2102;1832;0;;
;3;2102;1831;0;;
;4;2102;1815;0;;
;5;2178;1751;0;;
;6;2178;1722;0;;
;7;2178;1745;0;;
;8;2178;1818;0;;
;9;2231;1879;0;;
;10;2231;1868;0;;
;11;2231;1875;0;;
;12;2231;1787;0;;
;13;2280;1769;0;;
;14;2280;1756;0;;
;15;2280;1778;0;;
;16;2280;1729;0;;
;17;2311;1686;0;;
;18;2311;1790;0;;
;19;2311;1838;0;;
;20;2311;1865;0;;
;21;2393;1883;0;;
;22;2393;1914;0;;
;23;2393;1929;0;;
;24;2393;1975;0;;
;25;2415;2007;0;;
;26;2415;2038;0;;
;27;2415;2172;0;;
;28;2415;2339;0;;
;29;2477;2294;0;;
;30;2477;2281;0;;
;31;2477;2404;0;;
;32;2477;2482;0;;
;33;2494;2456;0;;
;34;2494;2502;0;;
;35;2494;2487;0;;
;36;2494;2466;0;;
;37;2599;2442;0;;
;38;2599;2464;0;;
;39;2599;2534;0;;
;40;2599;2521;0;;
;41;2842;2568;0;;
;42;2842;2693;0;;
;43;2842;2931;0;;
;44;2842;2906;0;;
;45;3129;3044;0;;
;46;3129;3149;0;;
;47;3129;3349;0;;
;48;3129;3502;0;;
;49;3527;3612;0;;
;50;3527;3485;0;;
;51;3527;3563;0;;
;52;3527;3552;0;;
;53;3619;3475;0;;
;54;3619;3316;0;;
;55;3619;3223;0;;
;56;3619;3074;0;;
;57;3573;2984;0;;
;58;3573;2921;0;;
;59;3573;2844;0;;
;60;3573;2761;0;;
;61;3395;2622;0;;
;62;3395;2489;0;;
;63;3395;2420;0;;
;64;3395;2485;0;;
;65;3119;2347;0;;
;66;3119;2178;0;;
;67;3119;2027;0;;
;68;3119;2039;0;;
;69;3054;1940;0;;
;70;3054;1876;0;;
;71;3054;1813;0;;
;72;3054;1727;0;;
;73;3120;1666;0;;
;74;3120;1565;0;;
;75;3120;1573;0;;
;76;3120;1608;0;;
;77;3374;1660;0;;
;78;3374;1744;0;;
;79;3374;1783;0;;
;80;3374;1886;0;;
;81;3795;1982;0;;
;82;3795;2089;0;;
;83;3795;2212;0;;
;84;3795;2358;0;;
;85;4105;2574;0;;
;86;4105;2515;0;;
;87;4105;2518;0;;
;88;4105;2512;0;;
;89;4332;2539;0;;
;90;4332;2665;0;;
;91;4332;2788;0;;
;92;4332;2733;0;;
;93;4356;2858;0;;
;94;4356;2985;0;;
;95;4356;3004;0;;
;96;4356;3042;0;;
2006-10-23;1;3987;3188;0;;
;2;3987;3277;0;;
;3;3987;3305;0;;
;4;3987;3436;0;;
;5;4010;3474;0;;
;6;4010;3393;0;;
;7;4010;3237;0;;
;8;4010;3296;0;;
;9;4027;3317;0;;
;10;4027;3305;0;;
;11;4027;3163;0;;
;12;4027;3098;0;;
;13;4058;2975;0;;
;14;4058;3031;0;;
;15;4058;2937;0;;
;16;4058;2920;0;;
;17;4237;2952;0;;
;18;4237;3007;0;;
;19;4237;3059;0;;
;20;4237;3119;0;;
;21;4528;3150;0;;
;22;4528;3138;0;;
;23;4528;3286;0;;
;24;4528;3286;0;;
;25;4810;3276;0;;
;26;4810;3285;0;;
;27;4810;3324;0;;
;28;4810;3294;0;;
;29;4919;3301;0;;
;30;4919;3237;0;;
;31;4919;3351;0;;
;32;4919;3365;0;;
;33;5005;3304;0;;
;34;5005;3313;0;;
;35;5005;3263;0;;
;36;5005;3208;0;;
;37;4962;3205;0;;
;38;4962;3196;0;;
;39;4962;3206;0;;
;40;4962;3134;0;;
;41;4954;2995;0;;
;42;4954;3022;0;;
;43;4954;3070;0;;
;44;4954;3207;0;;
;45;4974;3257;0;;
;46;4974;3336;0;;
;47;4974;3369;0;;
;48;4974;3395;0;;
;49;4986;3446;0;;
;50;4986;3473;0;;
;51;4986;3380;0;;
;52;4986;3372;0;;
;53;4875;3430;0;;
;54;4875;3539;0;;
;55;4875;3595;0;;
;56;4875;3671;0;;
;57;4574;3682;0;;
;58;4574;3716;0;;
;59;4574;3682;0;;
;60;4574;3622;0;;
;61;4036;3447;0;;
;62;4036;3317;0;;
;63;4036;3322;0;;
;64;4036;3286;0;;
;65;3483;3345;0;;
;66;3483;3242;0;;
;67;3483;2985;0;;
;68;3483;2756;0;;
;69;2798;2487;0;;
;70;2798;2388;0;;
;71;2798;2223;0;;
;72;2798;2100;0;;
;73;2198;1987;0;;
;74;2198;1858;0;;
;75;2198;1765;0;;
